locus;presence;unique
NZ_CP082327_1_K6983_RS01435;61.111111111111114;False
NZ_CP082327_1_K6983_RS10430;83.33333333333334;True
NZ_CP082327_1_K6983_RS17975;22.22222222222222;True
NZ_CP082327_1_K6983_RS08850;33.33333333333333;False
NZ_CP082327_1_K6983_RS10890;5.555555555555555;True
NZ_CP082327_1_K6983_RS20940;5.555555555555555;True
NZ_CP082327_1_K6983_RS18320;16.666666666666664;True
NZ_CP082327_1_K6983_RS06965;72.22222222222221;False
NZ_CP082327_1_K6983_RS00810;27.77777777777778;False
NZ_CP082327_1_K6983_RS19285;22.22222222222222;True
NZ_CP082327_1_K6983_RS07725;83.33333333333334;False
NZ_CP082327_1_K6983_RS01640;94.44444444444444;False
NZ_CP082327_1_K6983_RS01040;44.44444444444444;False
NZ_CP082327_1_K6983_RS18310;94.44444444444444;False
NZ_CP082327_1_K6983_RS07370;16.666666666666664;True
NZ_CP082327_1_K6983_RS18845;94.44444444444444;False
NZ_CP082327_1_K6983_RS03235;94.44444444444444;True
NZ_CP082327_1_K6983_RS02955;5.555555555555555;True
NZ_CP082327_1_K6983_RS12440;38.88888888888889;True
NZ_CP082327_1_K6983_RS15025;66.66666666666666;False
NZ_CP082327_1_K6983_RS17165;33.33333333333333;True
NZ_CP082327_1_K6983_RS09560;11.11111111111111;True
NZ_CP082327_1_K6983_RS17110;5.555555555555555;True
NZ_CP082327_1_K6983_RS21330;44.44444444444444;False
NZ_CP082327_1_K6983_RS08085;83.33333333333334;True
NZ_CP082327_1_K6983_RS15980;11.11111111111111;True
NZ_CP082327_1_K6983_RS12490;16.666666666666664;True
NZ_CP082327_1_K6983_RS07570;44.44444444444444;False
NZ_CP082327_1_K6983_RS00765;66.66666666666666;True
NZ_CP082327_1_K6983_RS10895;55.55555555555556;False
NZ_CP082327_1_K6983_RS09420;33.33333333333333;False
NZ_CP082327_1_K6983_RS08075;16.666666666666664;True
NZ_CP082327_1_K6983_RS21505;55.55555555555556;False
NZ_CP082327_1_K6983_RS17860;5.555555555555555;True
NZ_CP082327_1_K6983_RS18130;5.555555555555555;True
NZ_CP082327_1_K6983_RS19365;22.22222222222222;True
NZ_CP082327_1_K6983_RS10485;27.77777777777778;False
NZ_CP082327_1_K6983_RS20045;16.666666666666664;True
NZ_CP082327_1_K6983_RS22380;50.0;False
NZ_CP082327_1_K6983_RS13145;16.666666666666664;True
NZ_CP082327_1_K6983_RS19530;16.666666666666664;True
NZ_CP082327_1_K6983_RS05750;16.666666666666664;True
NZ_CP082327_1_K6983_RS00830;16.666666666666664;True
NZ_CP082327_1_K6983_RS15520;66.66666666666666;False
NZ_CP082327_1_K6983_RS20495;27.77777777777778;True
NZ_CP082327_1_K6983_RS21970;16.666666666666664;True
NZ_CP082327_1_K6983_RS20015;27.77777777777778;True
NZ_CP082327_1_K6983_RS10490;61.111111111111114;False
NZ_CP082327_1_K6983_RS08950;27.77777777777778;True
NZ_CP082327_1_K6983_RS08035;5.555555555555555;True
NZ_CP082327_1_K6983_RS08405;44.44444444444444;False
NZ_CP082327_1_K6983_RS09275;55.55555555555556;True
NZ_CP082327_1_K6983_RS17815;27.77777777777778;True
NZ_CP082327_1_K6983_RS20725;11.11111111111111;True
NZ_CP082327_1_K6983_RS00410;11.11111111111111;True
NZ_CP082327_1_K6983_RS21155;77.77777777777779;True
NZ_CP082327_1_K6983_RS11415;27.77777777777778;True
NZ_CP082327_1_K6983_RS07000;27.77777777777778;False
NZ_CP082327_1_K6983_RS05755;16.666666666666664;True
NZ_CP082327_1_K6983_RS20635;11.11111111111111;True
NZ_CP082327_1_K6983_RS16500;88.88888888888889;True
NZ_CP082327_1_K6983_RS06650;83.33333333333334;False
NZ_CP082327_1_K6983_RS15310;38.88888888888889;False
NZ_CP082327_1_K6983_RS00920;22.22222222222222;True
NZ_CP082327_1_K6983_RS15640;22.22222222222222;False
NZ_CP082327_1_K6983_RS21625;16.666666666666664;True
NZ_CP082327_1_K6983_RS11485;50.0;False
NZ_CP082327_1_K6983_RS13200;16.666666666666664;True
NZ_CP082327_1_K6983_RS00735;33.33333333333333;False
NZ_CP082327_1_K6983_RS10535;33.33333333333333;True
NZ_CP082327_1_K6983_RS16300;16.666666666666664;True
NZ_CP082327_1_K6983_RS05510;16.666666666666664;True
NZ_CP082327_1_K6983_RS03380;27.77777777777778;True
NZ_CP082327_1_K6983_RS01065;33.33333333333333;True
NZ_CP082327_1_K6983_RS05855;50.0;False
NZ_CP082327_1_K6983_RS11920;16.666666666666664;False
NZ_CP082327_1_K6983_RS06640;50.0;True
NZ_CP082327_1_K6983_RS21355;33.33333333333333;False
NZ_CP082327_1_K6983_RS05075;38.88888888888889;False
NZ_CP082327_1_K6983_RS19035;33.33333333333333;True
NZ_CP082327_1_K6983_RS12805;22.22222222222222;True
NZ_CP082327_1_K6983_RS03475;22.22222222222222;True
NZ_CP082327_1_K6983_RS06255;11.11111111111111;True
NZ_CP082327_1_K6983_RS07860;11.11111111111111;True
NZ_CP082327_1_K6983_RS05555;100.0;False
NZ_CP082327_1_K6983_RS07030;16.666666666666664;True
NZ_CP082327_1_K6983_RS16815;22.22222222222222;True
NZ_CP082327_1_K6983_RS22415;22.22222222222222;True
NZ_CP082327_1_K6983_RS22115;22.22222222222222;True
NZ_CP082327_1_K6983_RS05940;16.666666666666664;True
NZ_CP082327_1_K6983_RS14310;33.33333333333333;False
NZ_CP082327_1_K6983_RS03290;61.111111111111114;True
NZ_CP082327_1_K6983_RS14660;11.11111111111111;True
NZ_CP082327_1_K6983_RS13330;38.88888888888889;True
NZ_CP082327_1_K6983_RS18195;5.555555555555555;True
NZ_CP082327_1_K6983_RS03560;16.666666666666664;True
NZ_CP082327_1_K6983_RS02495;38.88888888888889;True
NZ_CP082327_1_K6983_RS15575;33.33333333333333;False
NZ_CP082327_1_K6983_RS03465;22.22222222222222;True
NZ_CP082327_1_K6983_RS17020;77.77777777777779;False
NZ_CP082327_1_K6983_RS13420;11.11111111111111;True
NZ_CP082327_1_K6983_RS06885;5.555555555555555;True
NZ_CP082327_1_K6983_RS07575;27.77777777777778;True
NZ_CP082327_1_K6983_RS10370;11.11111111111111;True
NZ_CP082327_1_K6983_RS20380;27.77777777777778;True
NZ_CP082327_1_K6983_RS22410;27.77777777777778;True
NZ_CP082327_1_K6983_RS20245;66.66666666666666;True
NZ_CP082327_1_K6983_RS06920;72.22222222222221;False
NZ_CP082327_1_K6983_RS15985;11.11111111111111;False
NZ_CP082327_1_K6983_RS20650;11.11111111111111;False
NZ_CP082327_1_K6983_RS13130;27.77777777777778;True
NZ_CP082327_1_K6983_RS17170;22.22222222222222;True
NZ_CP082327_1_K6983_RS21995;77.77777777777779;True
NZ_CP082327_1_K6983_RS07670;77.77777777777779;False
NZ_CP082327_1_K6983_RS06925;16.666666666666664;True
NZ_CP082327_1_K6983_RS02635;100.0;False
NZ_CP082327_1_K6983_RS20185;16.666666666666664;True
NZ_CP082327_1_K6983_RS12655;38.88888888888889;True
NZ_CP082327_1_K6983_RS08050;16.666666666666664;True
NZ_CP082327_1_K6983_RS18125;16.666666666666664;False
NZ_CP082327_1_K6983_RS00965;27.77777777777778;True
NZ_CP082327_1_K6983_RS12525;11.11111111111111;True
NZ_CP082327_1_K6983_RS22185;16.666666666666664;True
NZ_CP082327_1_K6983_RS17140;38.88888888888889;False
NZ_CP082327_1_K6983_RS21035;27.77777777777778;True
NZ_CP082327_1_K6983_RS22070;11.11111111111111;False
NZ_CP082327_1_K6983_RS21660;55.55555555555556;True
NZ_CP082327_1_K6983_RS01660;44.44444444444444;False
NZ_CP082327_1_K6983_RS11480;33.33333333333333;False
NZ_CP082327_1_K6983_RS01360;61.111111111111114;False
NZ_CP082327_1_K6983_RS03115;55.55555555555556;False
NZ_CP082327_1_K6983_RS15745;22.22222222222222;True
NZ_CP082327_1_K6983_RS18045;16.666666666666664;True
NZ_CP082327_1_K6983_RS00015;27.77777777777778;True
NZ_CP082327_1_K6983_RS09535;11.11111111111111;True
NZ_CP082327_1_K6983_RS11865;16.666666666666664;True
NZ_CP082327_1_K6983_RS19150;50.0;True
NZ_CP082327_1_K6983_RS22215;55.55555555555556;False
NZ_CP082327_1_K6983_RS17535;11.11111111111111;True
NZ_CP082327_1_K6983_RS18225;44.44444444444444;False
NZ_CP082327_1_K6983_RS17135;11.11111111111111;True
NZ_CP082327_1_K6983_RS21930;16.666666666666664;False
NZ_CP082327_1_K6983_RS06300;100.0;False
NZ_CP082327_1_K6983_RS20800;11.11111111111111;True
NZ_CP082327_1_K6983_RS12575;27.77777777777778;True
NZ_CP082327_1_K6983_RS02415;38.88888888888889;False
NZ_CP082327_1_K6983_RS02910;27.77777777777778;True
NZ_CP082327_1_K6983_RS21965;55.55555555555556;False
NZ_CP082327_1_K6983_RS08390;44.44444444444444;False
NZ_CP082327_1_K6983_RS21725;38.88888888888889;False
NZ_CP082327_1_K6983_RS15105;44.44444444444444;False
NZ_CP082327_1_K6983_RS03285;22.22222222222222;True
NZ_CP082327_1_K6983_RS19160;61.111111111111114;False
NZ_CP082327_1_K6983_RS03495;33.33333333333333;True
NZ_CP082327_1_K6983_RS10650;16.666666666666664;False
NZ_CP082327_1_K6983_RS14905;66.66666666666666;False
NZ_CP082327_1_K6983_RS08525;22.22222222222222;False
NZ_CP082327_1_K6983_RS19505;11.11111111111111;True
NZ_CP082327_1_K6983_RS21340;83.33333333333334;True
NZ_CP082327_1_K6983_RS20960;16.666666666666664;True
NZ_CP082327_1_K6983_RS21065;44.44444444444444;False
NZ_CP082327_1_K6983_RS18920;66.66666666666666;False
NZ_CP082327_1_K6983_RS05485;38.88888888888889;True
NZ_CP082327_1_K6983_RS04660;27.77777777777778;True
NZ_CP082327_1_K6983_RS18970;27.77777777777778;True
NZ_CP082327_1_K6983_RS03165;11.11111111111111;True
NZ_CP082327_1_K6983_RS17320;33.33333333333333;True
NZ_CP082327_1_K6983_RS06500;22.22222222222222;True
NZ_CP082327_1_K6983_RS08080;61.111111111111114;False
NZ_CP082327_1_K6983_RS17400;5.555555555555555;True
NZ_CP082327_1_K6983_RS15090;5.555555555555555;True
NZ_CP082327_1_K6983_RS14520;66.66666666666666;False
NZ_CP082327_1_K6983_RS06135;33.33333333333333;True
NZ_CP082327_1_K6983_RS19910;44.44444444444444;False
NZ_CP082327_1_K6983_RS03775;50.0;True
NZ_CP082327_1_K6983_RS04930;33.33333333333333;False
NZ_CP082327_1_K6983_RS08055;5.555555555555555;True
NZ_CP082327_1_K6983_RS20160;33.33333333333333;False
NZ_CP082327_1_K6983_RS04360;38.88888888888889;True
NZ_CP082327_1_K6983_RS03890;100.0;True
NZ_CP082327_1_K6983_RS22320;72.22222222222221;False
NZ_CP082327_1_K6983_RS19495;22.22222222222222;False
NZ_CP082327_1_K6983_RS12615;27.77777777777778;False
NZ_CP082327_1_K6983_RS05450;16.666666666666664;True
NZ_CP082327_1_K6983_RS10710;16.666666666666664;True
NZ_CP082327_1_K6983_RS22280;50.0;False
NZ_CP082327_1_K6983_RS21420;11.11111111111111;True
NZ_CP082327_1_K6983_RS15530;33.33333333333333;True
NZ_CP082327_1_K6983_RS22095;50.0;True
NZ_CP082327_1_K6983_RS06480;22.22222222222222;True
NZ_CP082327_1_K6983_RS08465;27.77777777777778;True
NZ_CP082327_1_K6983_RS01240;27.77777777777778;True
NZ_CP082327_1_K6983_RS01595;16.666666666666664;True
NZ_CP082327_1_K6983_RS11055;33.33333333333333;True
NZ_CP082327_1_K6983_RS06930;33.33333333333333;True
NZ_CP082327_1_K6983_RS16845;77.77777777777779;True
NZ_CP082327_1_K6983_RS00515;11.11111111111111;True
NZ_CP082327_1_K6983_RS05370;22.22222222222222;True
NZ_CP082327_1_K6983_RS13830;22.22222222222222;True
NZ_CP082327_1_K6983_RS17050;11.11111111111111;True
NZ_CP082327_1_K6983_RS21560;66.66666666666666;False
NZ_CP082327_1_K6983_RS17835;5.555555555555555;True
NZ_CP082327_1_K6983_RS18410;94.44444444444444;False
NZ_CP082327_1_K6983_RS12765;66.66666666666666;True
NZ_CP082327_1_K6983_RS20180;11.11111111111111;True
NZ_CP082327_1_K6983_RS09505;50.0;False
NZ_CP082327_1_K6983_RS14400;50.0;True
NZ_CP082327_1_K6983_RS16085;16.666666666666664;True
NZ_CP082327_1_K6983_RS00385;22.22222222222222;True
NZ_CP082327_1_K6983_RS13175;50.0;False
NZ_CP082327_1_K6983_RS09030;16.666666666666664;True
NZ_CP082327_1_K6983_RS06625;16.666666666666664;True
NZ_CP082327_1_K6983_RS03160;5.555555555555555;True
NZ_CP082327_1_K6983_RS02315;44.44444444444444;False
NZ_CP082327_1_K6983_RS03910;16.666666666666664;True
NZ_CP082327_1_K6983_RS12625;11.11111111111111;True
NZ_CP082327_1_K6983_RS10525;11.11111111111111;True
NZ_CP082327_1_K6983_RS11860;16.666666666666664;True
NZ_CP082327_1_K6983_RS21275;44.44444444444444;True
NZ_CP082327_1_K6983_RS08825;33.33333333333333;True
NZ_CP082327_1_K6983_RS00495;66.66666666666666;False
NZ_CP082327_1_K6983_RS18980;16.666666666666664;True
NZ_CP082327_1_K6983_RS22005;16.666666666666664;True
NZ_CP082327_1_K6983_RS01055;5.555555555555555;True
NZ_CP082327_1_K6983_RS14285;22.22222222222222;True
NZ_CP082327_1_K6983_RS14890;83.33333333333334;False
NZ_CP082327_1_K6983_RS19925;44.44444444444444;True
NZ_CP082327_1_K6983_RS13780;33.33333333333333;False
NZ_CP082327_1_K6983_RS11465;5.555555555555555;True
NZ_CP082327_1_K6983_RS14790;72.22222222222221;True
NZ_CP082327_1_K6983_RS05825;83.33333333333334;True
NZ_CP082327_1_K6983_RS02375;16.666666666666664;True
NZ_CP082327_1_K6983_RS12995;66.66666666666666;True
NZ_CP082327_1_K6983_RS19775;22.22222222222222;False
NZ_CP082327_1_K6983_RS10140;22.22222222222222;True
NZ_CP082327_1_K6983_RS06590;16.666666666666664;True
NZ_CP082327_1_K6983_RS10110;27.77777777777778;True
NZ_CP082327_1_K6983_RS18150;11.11111111111111;False
NZ_CP082327_1_K6983_RS08225;11.11111111111111;True
NZ_CP082327_1_K6983_RS15485;72.22222222222221;False
NZ_CP082327_1_K6983_RS15680;27.77777777777778;True
NZ_CP082327_1_K6983_RS14305;33.33333333333333;True
NZ_CP082327_1_K6983_RS21795;94.44444444444444;False
NZ_CP082327_1_K6983_RS09050;83.33333333333334;False
NZ_CP082327_1_K6983_RS03935;33.33333333333333;False
NZ_CP082327_1_K6983_RS06585;94.44444444444444;False
NZ_CP082327_1_K6983_RS16690;66.66666666666666;True
NZ_CP082327_1_K6983_RS22015;16.666666666666664;True
NZ_CP082327_1_K6983_RS18440;100.0;True
NZ_CP082327_1_K6983_RS15115;33.33333333333333;True
NZ_CP082327_1_K6983_RS17635;11.11111111111111;False
NZ_CP082327_1_K6983_RS09685;38.88888888888889;False
NZ_CP082327_1_K6983_RS17675;5.555555555555555;True
NZ_CP082327_1_K6983_RS02355;44.44444444444444;False
NZ_CP082327_1_K6983_RS22190;22.22222222222222;True
NZ_CP082327_1_K6983_RS12200;88.88888888888889;False
NZ_CP082327_1_K6983_RS14880;55.55555555555556;True
NZ_CP082327_1_K6983_RS03020;22.22222222222222;True
NZ_CP082327_1_K6983_RS15380;38.88888888888889;True
NZ_CP082327_1_K6983_RS11605;16.666666666666664;True
NZ_CP082327_1_K6983_RS09565;11.11111111111111;True
NZ_CP082327_1_K6983_RS08065;77.77777777777779;False
NZ_CP082327_1_K6983_RS10405;27.77777777777778;True
NZ_CP082327_1_K6983_RS15885;11.11111111111111;True
NZ_CP082327_1_K6983_RS18220;55.55555555555556;False
NZ_CP082327_1_K6983_RS14915;44.44444444444444;True
NZ_CP082327_1_K6983_RS05070;11.11111111111111;True
NZ_CP082327_1_K6983_RS11170;16.666666666666664;False
NZ_CP082327_1_K6983_RS14220;33.33333333333333;True
NZ_CP082327_1_K6983_RS05265;100.0;True
NZ_CP082327_1_K6983_RS22175;38.88888888888889;False
NZ_CP082327_1_K6983_RS07090;50.0;True
NZ_CP082327_1_K6983_RS04315;16.666666666666664;True
NZ_CP082327_1_K6983_RS19895;38.88888888888889;True
NZ_CP082327_1_K6983_RS20030;16.666666666666664;True
NZ_CP082327_1_K6983_RS07100;5.555555555555555;True
NZ_CP082327_1_K6983_RS13065;33.33333333333333;True
NZ_CP082327_1_K6983_RS06955;22.22222222222222;True
NZ_CP082327_1_K6983_RS08445;5.555555555555555;True
NZ_CP082327_1_K6983_RS20385;16.666666666666664;True
NZ_CP082327_1_K6983_RS01670;11.11111111111111;True
NZ_CP082327_1_K6983_RS21475;16.666666666666664;True
NZ_CP082327_1_K6983_RS02305;94.44444444444444;False
NZ_CP082327_1_K6983_RS22275;38.88888888888889;True
NZ_CP082327_1_K6983_RS18620;61.111111111111114;True
NZ_CP082327_1_K6983_RS04035;61.111111111111114;False
NZ_CP082327_1_K6983_RS06340;61.111111111111114;True
NZ_CP082327_1_K6983_RS18875;100.0;True
NZ_CP082327_1_K6983_RS06445;33.33333333333333;False
NZ_CP082327_1_K6983_RS18615;11.11111111111111;True
NZ_CP082327_1_K6983_RS21840;22.22222222222222;False
NZ_CP082327_1_K6983_RS04545;72.22222222222221;False
NZ_CP082327_1_K6983_RS00800;16.666666666666664;True
NZ_CP082327_1_K6983_RS04945;50.0;False
NZ_CP082327_1_K6983_RS04685;11.11111111111111;True
NZ_CP082327_1_K6983_RS05700;16.666666666666664;True
NZ_CP082327_1_K6983_RS05840;55.55555555555556;True
NZ_CP082327_1_K6983_RS17105;11.11111111111111;True
NZ_CP082327_1_K6983_RS15385;22.22222222222222;False
NZ_CP082327_1_K6983_RS04625;38.88888888888889;True
NZ_CP082327_1_K6983_RS12540;38.88888888888889;False
NZ_CP082327_1_K6983_RS16770;88.88888888888889;False
NZ_CP082327_1_K6983_RS14565;27.77777777777778;False
NZ_CP082327_1_K6983_RS11885;50.0;False
NZ_CP082327_1_K6983_RS19215;44.44444444444444;False
NZ_CP082327_1_K6983_RS13455;16.666666666666664;True
NZ_CP082327_1_K6983_RS20220;27.77777777777778;False
NZ_CP082327_1_K6983_RS07940;11.11111111111111;True
NZ_CP082327_1_K6983_RS19370;94.44444444444444;False
NZ_CP082327_1_K6983_RS08025;5.555555555555555;True
NZ_CP082327_1_K6983_RS06670;77.77777777777779;True
NZ_CP082327_1_K6983_RS21990;22.22222222222222;False
NZ_CP082327_1_K6983_RS02525;77.77777777777779;True
NZ_CP082327_1_K6983_RS01310;50.0;False
NZ_CP082327_1_K6983_RS12325;38.88888888888889;True
NZ_CP082327_1_K6983_RS17230;11.11111111111111;True
NZ_CP082327_1_K6983_RS04185;27.77777777777778;True
NZ_CP082327_1_K6983_RS02445;22.22222222222222;False
NZ_CP082327_1_K6983_RS10235;16.666666666666664;True
NZ_CP082327_1_K6983_RS07250;27.77777777777778;False
NZ_CP082327_1_K6983_RS14455;22.22222222222222;False
NZ_CP082327_1_K6983_RS03245;16.666666666666664;True
NZ_CP082327_1_K6983_RS20605;27.77777777777778;True
NZ_CP082327_1_K6983_RS07585;44.44444444444444;True
NZ_CP082327_1_K6983_RS07615;38.88888888888889;False
NZ_CP082327_1_K6983_RS05590;11.11111111111111;True
NZ_CP082327_1_K6983_RS21655;11.11111111111111;False
NZ_CP082327_1_K6983_RS22195;44.44444444444444;False
NZ_CP082327_1_K6983_RS17300;33.33333333333333;False
NZ_CP082327_1_K6983_RS04040;44.44444444444444;True
NZ_CP082327_1_K6983_RS16295;27.77777777777778;True
NZ_CP082327_1_K6983_RS02820;16.666666666666664;True
NZ_CP082327_1_K6983_RS11780;44.44444444444444;False
NZ_CP082327_1_K6983_RS02160;77.77777777777779;True
NZ_CP082327_1_K6983_RS19440;16.666666666666664;True
NZ_CP082327_1_K6983_RS07635;11.11111111111111;True
NZ_CP082327_1_K6983_RS05950;38.88888888888889;True
NZ_CP082327_1_K6983_RS09515;61.111111111111114;False
NZ_CP082327_1_K6983_RS21195;16.666666666666664;True
NZ_CP082327_1_K6983_RS07310;22.22222222222222;True
NZ_CP082327_1_K6983_RS00715;27.77777777777778;True
NZ_CP082327_1_K6983_RS18400;38.88888888888889;False
NZ_CP082327_1_K6983_RS20145;22.22222222222222;True
NZ_CP082327_1_K6983_RS22135;16.666666666666664;True
NZ_CP082327_1_K6983_RS22200;16.666666666666664;True
NZ_CP082327_1_K6983_RS05305;27.77777777777778;True
NZ_CP082327_1_K6983_RS16985;27.77777777777778;True
NZ_CP082327_1_K6983_RS19465;38.88888888888889;True
NZ_CP082327_1_K6983_RS09060;50.0;True
NZ_CP082327_1_K6983_RS00755;16.666666666666664;False
NZ_CP082327_1_K6983_RS03250;16.666666666666664;True
NZ_CP082327_1_K6983_RS06085;22.22222222222222;True
NZ_CP082327_1_K6983_RS20795;50.0;False
NZ_CP082327_1_K6983_RS03120;33.33333333333333;True
NZ_CP082327_1_K6983_RS10450;16.666666666666664;True
NZ_CP082327_1_K6983_RS06225;22.22222222222222;True
NZ_CP082327_1_K6983_RS08705;33.33333333333333;True
NZ_CP082327_1_K6983_RS11680;50.0;False
NZ_CP082327_1_K6983_RS05720;27.77777777777778;False
NZ_CP082327_1_K6983_RS07080;27.77777777777778;True
NZ_CP082327_1_K6983_RS03740;16.666666666666664;True
NZ_CP082327_1_K6983_RS09620;55.55555555555556;False
NZ_CP082327_1_K6983_RS18205;44.44444444444444;True
NZ_CP082327_1_K6983_RS10445;16.666666666666664;True
NZ_CP082327_1_K6983_RS18185;5.555555555555555;True
NZ_CP082327_1_K6983_RS03660;5.555555555555555;True
NZ_CP082327_1_K6983_RS20195;77.77777777777779;False
NZ_CP082327_1_K6983_RS07115;11.11111111111111;True
NZ_CP082327_1_K6983_RS07880;22.22222222222222;True
