locus;presence;unique
AP018499.1_LLCC_1927;61.111111111111114;False
AP018499.1_LLCC_1586;33.33333333333333;False
AP018499.1_LLCC_1111;27.77777777777778;True
AP018499.1_LLCC_1289;77.77777777777779;False
AP018499.1_LLCC_0931;11.11111111111111;True
AP018499.1_LLCC_1540;61.111111111111114;False
AP018499.1_LLCC_2540;27.77777777777778;False
AP018499.1_LLCC_1925;22.22222222222222;False
AP018499.1_LLCC_1431;5.555555555555555;True
AP018499.1_LLCC_1067;5.555555555555555;True
AP018499.1_LLCC_0692;83.33333333333334;False
AP018499.1_LLCC_0182;100.0;False
AP018499.1_LLCC_1896;66.66666666666666;True
AP018499.1_LLCC_1210;16.666666666666664;True
AP018499.1_LLCC_0451;61.111111111111114;False
AP018499.1_LLCC_1444;22.22222222222222;False
AP018499.1_LLCC_1199;66.66666666666666;False
AP018499.1_LLCC_0658;66.66666666666666;True
AP018499.1_LLCC_1766;66.66666666666666;False
AP018499.1_LLCC_0341;66.66666666666666;False
AP018499.1_LLCC_1593;11.11111111111111;True
AP018499.1_LLCC_0622;5.555555555555555;True
AP018499.1_LLCC_1418;11.11111111111111;True
AP018499.1_LLCC_1646;27.77777777777778;False
AP018499.1_LLCC_0364;22.22222222222222;False
AP018499.1_LLCC_1156;16.666666666666664;True
AP018499.1_LLCC_0716;11.11111111111111;True
AP018499.1_LLCC_0626;5.555555555555555;True
AP018499.1_LLCC_1584;88.88888888888889;False
AP018499.1_LLCC_0503;16.666666666666664;False
AP018499.1_LLCC_0925;22.22222222222222;False
AP018499.1_LLCC_2247;16.666666666666664;True
AP018499.1_LLCC_2219;22.22222222222222;True
AP018499.1_LLCC_1955;11.11111111111111;True
AP018499.1_LLCC_2045;27.77777777777778;True
AP018499.1_LLCC_2505;11.11111111111111;True
AP018499.1_LLCC_2344;11.11111111111111;True
AP018499.1_LLCC_1098;22.22222222222222;False
AP018499.1_LLCC_2238;11.11111111111111;True
AP018499.1_LLCC_2496;66.66666666666666;False
AP018499.1_LLCC_1889;66.66666666666666;True
AP018499.1_LLCC_1878;50.0;False
AP018499.1_LLCC_0992;27.77777777777778;True
AP018499.1_LLCC_1741;5.555555555555555;True
AP018499.1_LLCC_1738;11.11111111111111;True
AP018499.1_LLCC_0744;22.22222222222222;True
AP018499.1_LLCC_1179;83.33333333333334;False
AP018499.1_LLCC_1077;5.555555555555555;True
AP018499.1_LLCC_2223;16.666666666666664;False
AP018499.1_LLCC_1231;5.555555555555555;True
AP018499.1_LLCC_2115;61.111111111111114;False
AP018499.1_LLCC_1953;16.666666666666664;True
AP018499.1_LLCC_0116;5.555555555555555;True
AP018499.1_LLCC_0319;38.88888888888889;True
AP018499.1_LLCC_2109;50.0;False
AP018499.1_LLCC_1558;44.44444444444444;True
AP018499.1_LLCC_1222;16.666666666666664;True
AP018499.1_LLCC_0099;33.33333333333333;False
AP018499.1_LLCC_0996;22.22222222222222;False
AP018499.1_LLCC_1428;5.555555555555555;True
AP018499.1_LLCC_1916;33.33333333333333;True
AP018499.1_LLCC_0093;38.88888888888889;False
AP018499.1_LLCC_2174;22.22222222222222;False
AP018499.1_LLCC_1799;33.33333333333333;False
AP018499.1_LLCC_2452;22.22222222222222;True
AP018499.1_LLCC_0766;94.44444444444444;False
AP018499.1_LLCC_2294;100.0;True
AP018499.1_LLCC_1046;94.44444444444444;True
AP018499.1_LLCC_0362;44.44444444444444;True
AP018499.1_LLCC_1764;16.666666666666664;True
AP018499.1_LLCC_0858;22.22222222222222;True
AP018499.1_LLCC_1242;88.88888888888889;True
AP018499.1_LLCC_1192;100.0;False
AP018499.1_LLCC_0800;100.0;True
AP018499.1_LLCC_1183;22.22222222222222;True
AP018499.1_LLCC_2128;27.77777777777778;False
AP018499.1_LLCC_0849;5.555555555555555;True
AP018499.1_LLCC_1455;11.11111111111111;True
AP018499.1_LLCC_0342;11.11111111111111;True
AP018499.1_LLCC_0086;27.77777777777778;False
AP018499.1_LLCC_1981;11.11111111111111;True
AP018499.1_LLCC_0975;88.88888888888889;True
AP018499.1_LLCC_1528;83.33333333333334;True
AP018499.1_LLCC_2034;88.88888888888889;False
AP018499.1_LLCC_0636;66.66666666666666;True
AP018499.1_LLCC_1969;38.88888888888889;True
AP018499.1_LLCC_1977;5.555555555555555;True
AP018499.1_LLCC_2349;88.88888888888889;False
AP018499.1_LLCC_2107;5.555555555555555;True
AP018499.1_LLCC_0973;5.555555555555555;True
AP018499.1_LLCC_1615;77.77777777777779;False
AP018499.1_LLCC_0201;77.77777777777779;False
AP018499.1_LLCC_2244;5.555555555555555;True
AP018499.1_LLCC_2126;77.77777777777779;False
AP018499.1_LLCC_1520;33.33333333333333;True
AP018499.1_LLCC_0043;16.666666666666664;False
AP018499.1_LLCC_2237;50.0;False
AP018499.1_LLCC_0974;5.555555555555555;True
AP018499.1_LLCC_0036;5.555555555555555;True
AP018499.1_LLCC_0959;33.33333333333333;False
AP018499.1_LLCC_1526;55.55555555555556;True
AP018499.1_LLCC_1587;5.555555555555555;True
AP018499.1_LLCC_2048;5.555555555555555;True
AP018499.1_LLCC_2013;55.55555555555556;False
AP018499.1_LLCC_1184;22.22222222222222;False
AP018499.1_LLCC_0854;88.88888888888889;False
AP018499.1_LLCC_1283;55.55555555555556;True
AP018499.1_LLCC_1171;11.11111111111111;True
AP018499.1_LLCC_1102;22.22222222222222;False
AP018499.1_LLCC_1218;16.666666666666664;True
AP018499.1_LLCC_0129;83.33333333333334;True
AP018499.1_LLCC_1512;72.22222222222221;False
AP018499.1_LLCC_0666;5.555555555555555;True
AP018499.1_LLCC_2335;94.44444444444444;False
AP018499.1_LLCC_1803;77.77777777777779;True
AP018499.1_LLCC_0656;66.66666666666666;True
AP018499.1_LLCC_2575;38.88888888888889;True
AP018499.1_LLCC_1316;100.0;False
AP018499.1_LLCC_2426;5.555555555555555;True
AP018499.1_LLCC_1355;88.88888888888889;False
AP018499.1_LLCC_2446;16.666666666666664;True
AP018499.1_LLCC_0285;22.22222222222222;False
AP018499.1_LLCC_1821;50.0;True
AP018499.1_LLCC_1773;33.33333333333333;True
AP018499.1_LLCC_1088;55.55555555555556;False
AP018499.1_LLCC_1899;5.555555555555555;True
AP018499.1_LLCC_0701;50.0;False
AP018499.1_LLCC_2133;11.11111111111111;True
AP018499.1_LLCC_2424;5.555555555555555;True
AP018499.1_LLCC_0169;27.77777777777778;True
AP018499.1_LLCC_1814;55.55555555555556;True
AP018499.1_LLCC_0123;16.666666666666664;True
AP018499.1_LLCC_0741;22.22222222222222;True
AP018499.1_LLCC_0551;33.33333333333333;False
AP018499.1_LLCC_1769;38.88888888888889;False
AP018499.1_LLCC_0725;27.77777777777778;True
AP018499.1_LLCC_2574;61.111111111111114;False
AP018499.1_LLCC_1292;11.11111111111111;True
AP018499.1_LLCC_0472;88.88888888888889;False
AP018499.1_LLCC_2439;100.0;False
AP018499.1_LLCC_0097;94.44444444444444;False
AP018499.1_LLCC_1872;27.77777777777778;False
AP018499.1_LLCC_0978;22.22222222222222;False
AP018499.1_LLCC_1000;100.0;True
AP018499.1_LLCC_0532;72.22222222222221;False
AP018499.1_LLCC_0522;72.22222222222221;False
AP018499.1_LLCC_2268;27.77777777777778;False
AP018499.1_LLCC_2441;22.22222222222222;True
AP018499.1_LLCC_0654;38.88888888888889;True
AP018499.1_LLCC_0442;44.44444444444444;False
AP018499.1_LLCC_1461;77.77777777777779;False
AP018499.1_LLCC_2136;33.33333333333333;True
AP018499.1_LLCC_1155;16.666666666666664;True
AP018499.1_LLCC_1859;5.555555555555555;True
AP018499.1_LLCC_1964;5.555555555555555;True
AP018499.1_LLCC_1114;16.666666666666664;True
AP018499.1_LLCC_1761;94.44444444444444;False
AP018499.1_LLCC_1449;5.555555555555555;True
AP018499.1_LLCC_1351;38.88888888888889;True
AP018499.1_LLCC_1594;5.555555555555555;True
AP018499.1_LLCC_1089;66.66666666666666;False
AP018499.1_LLCC_2617;27.77777777777778;True
AP018499.1_LLCC_1852;88.88888888888889;False
AP018499.1_LLCC_1825;61.111111111111114;True
AP018499.1_LLCC_1203;77.77777777777779;False
AP018499.1_LLCC_0586;22.22222222222222;False
AP018499.1_LLCC_0404;22.22222222222222;False
AP018499.1_LLCC_1580;83.33333333333334;True
AP018499.1_LLCC_2509;66.66666666666666;True
AP018499.1_LLCC_0982;77.77777777777779;False
AP018499.1_LLCC_2144;5.555555555555555;True
AP018499.1_LLCC_1228;83.33333333333334;True
AP018499.1_LLCC_2022;66.66666666666666;True
AP018499.1_LLCC_2564;16.666666666666664;True
AP018499.1_LLCC_2629;50.0;False
AP018499.1_LLCC_2241;11.11111111111111;False
AP018499.1_LLCC_1069;5.555555555555555;True
AP018499.1_LLCC_1297;100.0;False
AP018499.1_LLCC_1951;5.555555555555555;True
AP018499.1_LLCC_0779;22.22222222222222;False
AP018499.1_LLCC_1479;5.555555555555555;True
AP018499.1_LLCC_1561;5.555555555555555;True
AP018499.1_LLCC_1876;50.0;False
AP018499.1_LLCC_0995;22.22222222222222;False
AP018499.1_LLCC_1036;77.77777777777779;True
AP018499.1_LLCC_1890;5.555555555555555;True
AP018499.1_LLCC_1521;16.666666666666664;True
AP018499.1_LLCC_0080;5.555555555555555;True
AP018499.1_LLCC_0628;5.555555555555555;True
AP018499.1_LLCC_1048;83.33333333333334;True
AP018499.1_LLCC_0963;72.22222222222221;False
AP018499.1_LLCC_0584;38.88888888888889;True
AP018499.1_LLCC_1212;16.666666666666664;True
AP018499.1_LLCC_1585;11.11111111111111;True
AP018499.1_LLCC_1729;5.555555555555555;True
AP018499.1_LLCC_0115;16.666666666666664;True
AP018499.1_LLCC_1737;5.555555555555555;True
AP018499.1_LLCC_0534;22.22222222222222;True
AP018499.1_LLCC_0850;33.33333333333333;False
AP018499.1_LLCC_2164;77.77777777777779;False
AP018499.1_LLCC_1559;88.88888888888889;True
AP018499.1_LLCC_0696;33.33333333333333;False
AP018499.1_LLCC_1105;22.22222222222222;True
AP018499.1_LLCC_2255;11.11111111111111;True
AP018499.1_LLCC_2003;33.33333333333333;False
AP018499.1_LLCC_0742;100.0;True
AP018499.1_LLCC_1257;50.0;True
AP018499.1_LLCC_0397;16.666666666666664;True
AP018499.1_LLCC_1538;11.11111111111111;True
AP018499.1_LLCC_2127;66.66666666666666;True
AP018499.1_LLCC_1619;55.55555555555556;True
AP018499.1_LLCC_0641;66.66666666666666;False
AP018499.1_LLCC_0292;5.555555555555555;True
AP018499.1_LLCC_1940;83.33333333333334;False
AP018499.1_LLCC_0987;5.555555555555555;True
AP018499.1_LLCC_1523;94.44444444444444;True
AP018499.1_LLCC_2372;77.77777777777779;False
AP018499.1_LLCC_1275;5.555555555555555;True
AP018499.1_LLCC_1824;11.11111111111111;True
AP018499.1_LLCC_1789;5.555555555555555;True
AP018499.1_LLCC_0309;5.555555555555555;True
AP018499.1_LLCC_1828;11.11111111111111;True
AP018499.1_LLCC_2373;66.66666666666666;True
AP018499.1_LLCC_2227;16.666666666666664;True
AP018499.1_LLCC_2634;5.555555555555555;True
AP018499.1_LLCC_1511;5.555555555555555;True
AP018499.1_LLCC_1429;11.11111111111111;False
AP018499.1_LLCC_0789;50.0;False
AP018499.1_LLCC_0743;100.0;True
AP018499.1_LLCC_0049;5.555555555555555;True
AP018499.1_LLCC_2454;27.77777777777778;False
AP018499.1_LLCC_1095;55.55555555555556;True
AP018499.1_LLCC_0464;38.88888888888889;False
AP018499.1_LLCC_1733;61.111111111111114;False
AP018499.1_LLCC_0183;77.77777777777779;False
AP018499.1_LLCC_0823;94.44444444444444;True
AP018499.1_LLCC_0918;5.555555555555555;True
AP018499.1_LLCC_1966;100.0;False
AP018499.1_LLCC_0860;5.555555555555555;True
AP018499.1_LLCC_0649;22.22222222222222;False
AP018499.1_LLCC_0440;33.33333333333333;True
AP018499.1_LLCC_1414;5.555555555555555;True
AP018499.1_LLCC_1508;5.555555555555555;True
AP018499.1_LLCC_1321;33.33333333333333;False
AP018499.1_LLCC_1997;38.88888888888889;False
AP018499.1_LLCC_0920;100.0;True
AP018499.1_LLCC_2170;94.44444444444444;False
AP018499.1_LLCC_0577;94.44444444444444;True
AP018499.1_LLCC_1369;11.11111111111111;True
AP018499.1_LLCC_2009;16.666666666666664;True
AP018499.1_LLCC_1717;5.555555555555555;True
AP018499.1_LLCC_2402;83.33333333333334;False
AP018499.1_LLCC_0230;11.11111111111111;True
AP018499.1_LLCC_0157;5.555555555555555;True
AP018499.1_LLCC_2448;27.77777777777778;False
AP018499.1_LLCC_0723;5.555555555555555;True
AP018499.1_LLCC_2228;38.88888888888889;True
AP018499.1_LLCC_1391;5.555555555555555;True
AP018499.1_LLCC_2023;5.555555555555555;True
AP018499.1_LLCC_2495;55.55555555555556;False
AP018499.1_LLCC_0363;5.555555555555555;True
AP018499.1_LLCC_0643;11.11111111111111;True
AP018499.1_LLCC_1556;55.55555555555556;True
AP018499.1_LLCC_2498;61.111111111111114;False
AP018499.1_LLCC_1331;72.22222222222221;False
AP018499.1_LLCC_0531;61.111111111111114;False
AP018499.1_LLCC_1984;72.22222222222221;False
AP018499.1_LLCC_1754;22.22222222222222;True
AP018499.1_LLCC_2585;5.555555555555555;True
AP018499.1_LLCC_2259;5.555555555555555;True
AP018499.1_LLCC_1746;72.22222222222221;False
AP018499.1_LLCC_0520;22.22222222222222;True
AP018499.1_LLCC_0764;66.66666666666666;False
AP018499.1_LLCC_0132;72.22222222222221;True
AP018499.1_LLCC_0726;11.11111111111111;True
AP018499.1_LLCC_0755;5.555555555555555;True
AP018499.1_LLCC_0538;50.0;True
AP018499.1_LLCC_2528;83.33333333333334;False
AP018499.1_LLCC_1903;83.33333333333334;False
AP018499.1_LLCC_2600;77.77777777777779;False
AP018499.1_LLCC_1352;83.33333333333334;False
AP018499.1_LLCC_0318;11.11111111111111;True
AP018499.1_LLCC_2378;22.22222222222222;True
AP018499.1_LLCC_2551;16.666666666666664;True
AP018499.1_LLCC_0640;11.11111111111111;True
AP018499.1_LLCC_0288;33.33333333333333;False
AP018499.1_LLCC_0051;16.666666666666664;False
AP018499.1_LLCC_0898;66.66666666666666;False
AP018499.1_LLCC_1857;22.22222222222222;False
AP018499.1_LLCC_1775;11.11111111111111;True
AP018499.1_LLCC_0411;5.555555555555555;True
AP018499.1_LLCC_1188;38.88888888888889;True
AP018499.1_LLCC_0120;83.33333333333334;False
AP018499.1_LLCC_2314;5.555555555555555;True
AP018499.1_LLCC_1629;55.55555555555556;False
AP018499.1_LLCC_0412;33.33333333333333;False
AP018499.1_LLCC_0040;5.555555555555555;True
AP018499.1_LLCC_0131;16.666666666666664;True
AP018499.1_LLCC_0721;38.88888888888889;True
AP018499.1_LLCC_1935;61.111111111111114;False
AP018499.1_LLCC_0665;5.555555555555555;True
AP018499.1_LLCC_2165;44.44444444444444;False
AP018499.1_LLCC_0953;66.66666666666666;False
AP018499.1_LLCC_0830;5.555555555555555;True
AP018499.1_LLCC_1412;5.555555555555555;True
AP018499.1_LLCC_0231;5.555555555555555;True
AP018499.1_LLCC_2565;11.11111111111111;True
AP018499.1_LLCC_0361;5.555555555555555;True
AP018499.1_LLCC_2582;5.555555555555555;True
AP018499.1_LLCC_0474;55.55555555555556;False
AP018499.1_LLCC_2266;66.66666666666666;False
AP018499.1_LLCC_1151;55.55555555555556;False
AP018499.1_LLCC_2224;5.555555555555555;True
AP018499.1_LLCC_0927;22.22222222222222;True
AP018499.1_LLCC_2437;16.666666666666664;True
AP018499.1_LLCC_2011;22.22222222222222;True
AP018499.1_LLCC_2456;27.77777777777778;False
AP018499.1_LLCC_0882;88.88888888888889;False
AP018499.1_LLCC_2418;5.555555555555555;True
AP018499.1_LLCC_1640;50.0;True
AP018499.1_LLCC_0104;100.0;False
AP018499.1_LLCC_1911;83.33333333333334;False
AP018499.1_LLCC_1765;33.33333333333333;True
AP018499.1_LLCC_1668;5.555555555555555;True
AP018499.1_LLCC_1537;16.666666666666664;True
AP018499.1_LLCC_1476;88.88888888888889;False
AP018499.1_LLCC_1972;61.111111111111114;True
AP018499.1_LLCC_0461;5.555555555555555;True
AP018499.1_LLCC_1454;22.22222222222222;True
AP018499.1_LLCC_0740;55.55555555555556;False
AP018499.1_LLCC_1767;94.44444444444444;False
AP018499.1_LLCC_1019;94.44444444444444;True
AP018499.1_LLCC_1816;77.77777777777779;False
AP018499.1_LLCC_2141;33.33333333333333;True
AP018499.1_LLCC_1780;16.666666666666664;True
AP018499.1_LLCC_1931;27.77777777777778;False
AP018499.1_LLCC_1620;22.22222222222222;True
AP018499.1_LLCC_1922;5.555555555555555;True
AP018499.1_LLCC_2151;16.666666666666664;True
AP018499.1_LLCC_2580;16.666666666666664;True
AP018499.1_LLCC_1929;33.33333333333333;True
AP018499.1_LLCC_1169;38.88888888888889;False
AP018499.1_LLCC_0209;5.555555555555555;True
AP018499.1_LLCC_0631;16.666666666666664;True
AP018499.1_LLCC_1227;100.0;False
AP018499.1_LLCC_0690;100.0;False
AP018499.1_LLCC_0644;5.555555555555555;True
AP018499.1_LLCC_1008;16.666666666666664;True
AP018499.1_LLCC_0759;94.44444444444444;False
AP018499.1_LLCC_2179;11.11111111111111;True
AP018499.1_LLCC_1018;55.55555555555556;False
AP018499.1_LLCC_0900;5.555555555555555;True
AP018499.1_LLCC_1993;22.22222222222222;True
AP018499.1_LLCC_1531;38.88888888888889;True
AP018499.1_LLCC_2384;22.22222222222222;True
AP018499.1_LLCC_1261;66.66666666666666;True
AP018499.1_LLCC_2334;77.77777777777779;True
AP018499.1_LLCC_1989;94.44444444444444;False
AP018499.1_LLCC_1304;55.55555555555556;False
AP018499.1_LLCC_0598;16.666666666666664;True
AP018499.1_LLCC_1241;44.44444444444444;False
AP018499.1_LLCC_0485;100.0;False
AP018499.1_LLCC_1875;16.666666666666664;True
AP018499.1_LLCC_0345;27.77777777777778;False
AP018499.1_LLCC_2154;50.0;False
AP018499.1_LLCC_2197;11.11111111111111;True
AP018499.1_LLCC_1009;22.22222222222222;True
AP018499.1_LLCC_2313;5.555555555555555;True
AP018499.1_LLCC_1004;61.111111111111114;True
AP018499.1_LLCC_0855;11.11111111111111;True
AP018499.1_LLCC_1937;88.88888888888889;False
AP018499.1_LLCC_0842;5.555555555555555;True
AP018499.1_LLCC_1084;5.555555555555555;True
AP018499.1_LLCC_2641;16.666666666666664;True
AP018499.1_LLCC_2148;11.11111111111111;True
AP018499.1_LLCC_1551;83.33333333333334;False
AP018499.1_LLCC_0425;83.33333333333334;False
AP018499.1_LLCC_1168;100.0;False
AP018499.1_LLCC_1293;16.666666666666664;True
AP018499.1_LLCC_2445;50.0;True
AP018499.1_LLCC_1365;27.77777777777778;False
AP018499.1_LLCC_0121;27.77777777777778;True
AP018499.1_LLCC_0571;100.0;False
AP018499.1_LLCC_1611;33.33333333333333;False
AP018499.1_LLCC_1243;11.11111111111111;True
AP018499.1_LLCC_1200;88.88888888888889;False
AP018499.1_LLCC_1843;5.555555555555555;True
AP018499.1_LLCC_0416;22.22222222222222;True
AP018499.1_LLCC_1627;16.666666666666664;True
AP018499.1_LLCC_0761;22.22222222222222;True
AP018499.1_LLCC_0969;22.22222222222222;True
AP018499.1_LLCC_0709;5.555555555555555;True
AP018499.1_LLCC_0148;77.77777777777779;False
AP018499.1_LLCC_2198;11.11111111111111;True
AP018499.1_LLCC_0150;55.55555555555556;False
AP018499.1_LLCC_0480;16.666666666666664;True
AP018499.1_LLCC_2175;22.22222222222222;False
AP018499.1_LLCC_0885;38.88888888888889;True
AP018499.1_LLCC_1110;88.88888888888889;True
AP018499.1_LLCC_1590;94.44444444444444;False
AP018499.1_LLCC_0352;94.44444444444444;False
AP018499.1_LLCC_2502;16.666666666666664;True
AP018499.1_LLCC_2300;44.44444444444444;True
AP018499.1_LLCC_0368;16.666666666666664;True
AP018499.1_LLCC_2368;5.555555555555555;True
AP018499.1_LLCC_2436;27.77777777777778;True
AP018499.1_LLCC_2357;16.666666666666664;True
AP018499.1_LLCC_0062;11.11111111111111;True
AP018499.1_LLCC_2307;100.0;False
AP018499.1_LLCC_0260;5.555555555555555;True
AP018499.1_LLCC_1296;11.11111111111111;False
AP018499.1_LLCC_2079;11.11111111111111;True
AP018499.1_LLCC_0793;61.111111111111114;False
AP018499.1_LLCC_2097;5.555555555555555;True
AP018499.1_LLCC_2213;5.555555555555555;True
AP018499.1_LLCC_2028;22.22222222222222;True
AP018499.1_LLCC_2066;5.555555555555555;True
AP018499.1_LLCC_0960;11.11111111111111;False
AP018499.1_LLCC_2490;5.555555555555555;True
AP018499.1_LLCC_1250;5.555555555555555;True
AP018499.1_LLCC_2465;5.555555555555555;True
AP018499.1_LLCC_0137;27.77777777777778;False
AP018499.1_LLCC_0344;11.11111111111111;True
AP018499.1_LLCC_2042;27.77777777777778;True
AP018499.1_LLCC_1566;83.33333333333334;True
AP018499.1_LLCC_2455;33.33333333333333;True
AP018499.1_LLCC_1954;27.77777777777778;False
AP018499.1_LLCC_0478;11.11111111111111;True
AP018499.1_LLCC_2597;100.0;False
AP018499.1_LLCC_1327;11.11111111111111;True
AP018499.1_LLCC_2404;66.66666666666666;False
AP018499.1_LLCC_1282;5.555555555555555;True
AP018499.1_LLCC_0994;94.44444444444444;True
AP018499.1_LLCC_1322;38.88888888888889;False
AP018499.1_LLCC_2076;16.666666666666664;True
AP018499.1_LLCC_1017;66.66666666666666;False
AP018499.1_LLCC_0781;38.88888888888889;False
AP018499.1_LLCC_1644;44.44444444444444;True
AP018499.1_LLCC_1284;11.11111111111111;True
AP018499.1_LLCC_0408;16.666666666666664;True
AP018499.1_LLCC_1465;44.44444444444444;False
AP018499.1_LLCC_2423;5.555555555555555;True
AP018499.1_LLCC_2596;11.11111111111111;True
AP018499.1_LLCC_0560;100.0;False
AP018499.1_LLCC_2537;55.55555555555556;True
AP018499.1_LLCC_1569;5.555555555555555;True
AP018499.1_LLCC_1139;83.33333333333334;True
AP018499.1_LLCC_1487;5.555555555555555;True
AP018499.1_LLCC_1118;100.0;False
AP018499.1_LLCC_0277;88.88888888888889;True
AP018499.1_LLCC_0765;77.77777777777779;True
AP018499.1_LLCC_2554;66.66666666666666;False
AP018499.1_LLCC_1934;50.0;True
AP018499.1_LLCC_1413;5.555555555555555;True
AP018499.1_LLCC_1320;33.33333333333333;False
AP018499.1_LLCC_0914;22.22222222222222;True
AP018499.1_LLCC_1172;38.88888888888889;False
AP018499.1_LLCC_0374;22.22222222222222;True
AP018499.1_LLCC_1918;5.555555555555555;True
AP018499.1_LLCC_2316;72.22222222222221;False
AP018499.1_LLCC_1855;22.22222222222222;False
AP018499.1_LLCC_0430;5.555555555555555;True
AP018499.1_LLCC_0928;22.22222222222222;True
AP018499.1_LLCC_1041;11.11111111111111;True
AP018499.1_LLCC_1092;94.44444444444444;True
AP018499.1_LLCC_0955;22.22222222222222;True
AP018499.1_LLCC_0853;100.0;False
AP018499.1_LLCC_2451;22.22222222222222;True
AP018499.1_LLCC_1973;66.66666666666666;True
AP018499.1_LLCC_1448;22.22222222222222;True
AP018499.1_LLCC_1124;5.555555555555555;True
AP018499.1_LLCC_1755;38.88888888888889;True
AP018499.1_LLCC_1101;5.555555555555555;True
AP018499.1_LLCC_0597;72.22222222222221;False
AP018499.1_LLCC_1133;77.77777777777779;True
AP018499.1_LLCC_1074;5.555555555555555;True
AP018499.1_LLCC_1371;72.22222222222221;False
AP018499.1_LLCC_1888;83.33333333333334;False
AP018499.1_LLCC_1892;72.22222222222221;True
AP018499.1_LLCC_1762;83.33333333333334;False
AP018499.1_LLCC_1786;22.22222222222222;True
AP018499.1_LLCC_1001;94.44444444444444;False
AP018499.1_LLCC_0907;22.22222222222222;True
AP018499.1_LLCC_1509;100.0;True
AP018499.1_LLCC_1726;5.555555555555555;True
AP018499.1_LLCC_2620;5.555555555555555;True
AP018499.1_LLCC_1287;33.33333333333333;True
AP018499.1_LLCC_0370;11.11111111111111;True
AP018499.1_LLCC_1595;16.666666666666664;True
AP018499.1_LLCC_0124;27.77777777777778;True
AP018499.1_LLCC_2462;50.0;False
AP018499.1_LLCC_1108;16.666666666666664;False
AP018499.1_LLCC_0576;38.88888888888889;True
